region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Northern America,Northern America,United States,Oregon,US - Oregon,14/03/2020,32,0,0,4.25245141,44.572,-122.0709,1,1,32,7.525071285,0,0,1,1,2
Northern America,Northern America,United States,Oregon,US - Oregon,15/03/2020,36,1,0,4.25245141,44.572,-122.0709,1,1,35,8.465705196,0.027777778,0,0.972222222,1,3
Northern America,Northern America,United States,Oregon,US - Oregon,16/03/2020,39,1,0,4.25245141,44.572,-122.0709,1,1,38,9.171180629,0.025641026,0,0.974358974,1,4
Northern America,Northern America,United States,Oregon,US - Oregon,17/03/2020,66,1,0,4.25245141,44.572,-122.0709,1,1,65,15.52045953,0.015151515,0,0.984848485,1,5
Northern America,Northern America,United States,Oregon,US - Oregon,18/03/2020,68,2,0,4.25245141,44.572,-122.0709,1,1,66,15.99077648,0.029411765,0,0.970588235,1,6
Northern America,Northern America,United States,Oregon,US - Oregon,19/03/2020,88,3,0,4.25245141,44.572,-122.0709,1,1,85,20.69394603,0.034090909,0,0.965909091,1,7
Northern America,Northern America,United States,Oregon,US - Oregon,20/03/2020,114,3,0,4.25245141,44.572,-122.0709,1,1,111,26.80806645,0.026315789,0,0.973684211,1,8
Northern America,Northern America,United States,Oregon,US - Oregon,21/03/2020,114,5,0,4.25245141,44.572,-122.0709,1,1,109,26.80806645,0.043859649,0,0.956140351,1,9
Northern America,Northern America,United States,Oregon,US - Oregon,22/03/2020,161,5,0,4.25245141,44.572,-122.0709,1,1,156,37.8605149,0.031055901,0,0.968944099,1,10
Northern America,Northern America,United States,Oregon,US - Oregon,23/03/2020,191,5,0,4.25245141,44.572,-122.0709,1,1,186,44.91526923,0.02617801,0,0.97382199,1,11
Northern America,Northern America,United States,Oregon,US - Oregon,24/03/2020,210,8,0,4.25245141,44.572,-122.0709,1,1,202,49.38328031,0.038095238,0,0.961904762,1,12
Northern America,Northern America,United States,Oregon,US - Oregon,25/03/2020,266,10,0,4.25245141,44.572,-122.0709,1,1,256,62.55215506,0.037593985,0,0.962406015,1,13
Northern America,Northern America,United States,Oregon,US - Oregon,26/03/2020,316,11,0,4.25245141,44.572,-122.0709,1,1,305,74.31007894,0.034810127,0,0.965189873,1,14
Northern America,Northern America,United States,Oregon,US - Oregon,27/03/2020,416,12,0,4.25245141,44.572,-122.0709,1,1,404,97.82592671,0.028846154,0,0.971153846,1,15
Northern America,Northern America,United States,Oregon,US - Oregon,28/03/2020,479,13,0,4.25245141,44.572,-122.0709,1,1,466,112.6409108,0.027139875,0,0.972860125,1,16
Northern America,Northern America,United States,Oregon,US - Oregon,29/03/2020,548,13,0,4.25245141,44.572,-122.0709,1,1,535,128.8668458,0.023722628,0,0.976277372,1,17
Northern America,Northern America,United States,Oregon,US - Oregon,30/03/2020,606,16,0,4.25245141,44.572,-122.0709,1,1,590,142.5060375,0.02640264,0,0.97359736,1,18
Northern America,Northern America,United States,Oregon,US - Oregon,31/03/2020,690,18,0,4.25245141,44.572,-122.0709,1,1,672,162.2593496,0.026086957,0,0.973913043,1,19
Northern America,Northern America,United States,Oregon,US - Oregon,01/04/2020,736,19,0,4.25245141,44.572,-122.0709,1,1,717,173.0766396,0.025815217,0,0.974184783,1,20
Northern America,Northern America,United States,Oregon,US - Oregon,02/04/2020,826,21,0,4.25245141,44.572,-122.0709,1,1,805,194.2409026,0.025423729,0,0.974576271,1,21
Northern America,Northern America,United States,Oregon,US - Oregon,03/04/2020,899,22,0,4.25245141,44.572,-122.0709,1,1,877,211.4074714,0.024471635,0,0.975528365,1,22
Northern America,Northern America,United States,Oregon,US - Oregon,04/04/2020,899,22,0,4.25245141,44.572,-122.0709,1,1,877,211.4074714,0.024471635,0,0.975528365,1,23
Northern America,Northern America,United States,Oregon,US - Oregon,05/04/2020,1068,27,0,4.25245141,44.572,-122.0709,1,1,1041,251.1492541,0.025280899,0,0.974719101,1,24
Northern America,Northern America,United States,Oregon,US - Oregon,06/04/2020,1068,27,0,4.25245141,44.572,-122.0709,1,1,1041,251.1492541,0.025280899,0,0.974719101,1,25
Northern America,Northern America,United States,Oregon,US - Oregon,07/04/2020,1132,29,0,4.25245141,44.572,-122.0709,1,1,1103,266.1993967,0.025618375,0,0.974381625,1,26
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,06/03/2020,2,0,0,12.90735676,40.5908,-77.2098,1,1,2,0.154950393,0,0,1,0,-9
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,07/03/2020,2,0,0,12.90735676,40.5908,-77.2098,1,1,2,0.154950393,0,0,1,0,-8
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,08/03/2020,6,0,0,12.90735676,40.5908,-77.2098,1,1,6,0.464851178,0,0,1,0,-7
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,09/03/2020,7,0,0,12.90735676,40.5908,-77.2098,1,1,7,0.542326375,0,0,1,0,-6
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,10/03/2020,12,0,0,12.90735676,40.5908,-77.2098,1,1,12,0.929702357,0,0,1,0,-5
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,11/03/2020,16,0,0,12.90735676,40.5908,-77.2098,1,1,16,1.239603142,0,0,1,0,-4
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,12/03/2020,22,0,0,12.90735676,40.5908,-77.2098,1,1,22,1.704454321,0,0,1,0,-3
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,13/03/2020,41,0,0,12.90735676,40.5908,-77.2098,1,1,41,3.176483052,0,0,1,0,-2
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,14/03/2020,47,0,0,12.90735676,40.5908,-77.2098,1,1,47,3.641334231,0,0,1,0,-1
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,15/03/2020,66,0,0,12.90735676,40.5908,-77.2098,1,1,66,5.113362963,0,0,1,1,0
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,16/03/2020,77,0,0,12.90735676,40.5908,-77.2098,1,1,77,5.965590123,0,0,1,1,1
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,17/03/2020,112,0,0,12.90735676,40.5908,-77.2098,1,1,112,8.677221997,0,0,1,1,2
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,18/03/2020,152,0,0,12.90735676,40.5908,-77.2098,1,1,152,11.77622985,0,0,1,1,3
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,19/03/2020,206,1,0,12.90735676,40.5908,-77.2098,1,1,205,15.95989046,0.004854369,0,0.995145631,1,4
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,20/03/2020,303,1,0,12.90735676,40.5908,-77.2098,1,1,302,23.47498451,0.00330033,0,0.99669967,1,5
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,21/03/2020,396,2,0,12.90735676,40.5908,-77.2098,1,1,394,30.68017778,0.005050505,0,0.994949495,1,6
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,22/03/2020,509,4,0,12.90735676,40.5908,-77.2098,1,1,505,39.43487497,0.007858546,0,0.992141454,1,7
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,23/03/2020,698,6,0,12.90735676,40.5908,-77.2098,1,1,692,54.07768709,0.008595989,0,0.991404011,1,8
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,24/03/2020,946,8,0,12.90735676,40.5908,-77.2098,1,1,938,73.2915358,0.00845666,0,0.99154334,1,9
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,25/03/2020,1260,15,0,12.90735676,40.5908,-77.2098,1,1,1245,97.61874747,0.011904762,0,0.988095238,1,10
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,26/03/2020,1795,18,0,12.90735676,40.5908,-77.2098,1,1,1777,139.0679775,0.010027855,0,0.989972145,1,11
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,27/03/2020,2345,22,0,12.90735676,40.5908,-77.2098,1,1,2323,181.6793356,0.009381663,0,0.990618337,1,12
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,28/03/2020,2845,34,0,12.90735676,40.5908,-77.2098,1,1,2811,220.4169338,0.011950791,0,0.988049209,1,13
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,29/03/2020,3432,41,0,12.90735676,40.5908,-77.2098,1,1,3391,265.8948741,0.011946387,0,0.988053613,1,14
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,30/03/2020,4155,50,0,12.90735676,40.5908,-77.2098,1,1,4105,321.909441,0.012033694,0,0.987966306,1,15
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,31/03/2020,4963,63,0,12.90735676,40.5908,-77.2098,1,1,4900,384.5093997,0.012693935,0,0.987306065,1,16
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,01/04/2020,6009,74,0,12.90735676,40.5908,-77.2098,1,1,5935,465.5484552,0.012314861,0,0.987685139,1,17
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,02/04/2020,7268,90,0,12.90735676,40.5908,-77.2098,1,1,7178,563.0897274,0.012383049,0,0.987616951,1,18
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,03/04/2020,8570,102,0,12.90735676,40.5908,-77.2098,1,1,8468,663.9624332,0.011901984,0,0.988098016,1,19
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,04/04/2020,10444,136,0,12.90735676,40.5908,-77.2098,1,1,10308,809.1509512,0.013021831,0,0.986978169,1,20
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,05/04/2020,11589,151,0,12.90735676,40.5908,-77.2098,1,1,11438,897.8600511,0.013029597,0,0.986970403,1,21
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,06/04/2020,13127,179,0,12.90735676,40.5908,-77.2098,1,1,12948,1017.016903,0.013636017,0,0.986363983,1,22
Northern America,Northern America,United States,Pennsylvania,US - Pennsylvania,07/04/2020,14853,247,0,12.90735676,40.5908,-77.2098,1,1,14606,1150.739092,0.016629637,0,0.983370363,1,23
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,01/03/2020,1,0,0,1.068080153,41.6809,-71.5118,1,1,1,0.936259322,0,0,1,0,-12
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,02/03/2020,2,0,0,1.068080153,41.6809,-71.5118,1,1,2,1.872518645,0,0,1,0,-11
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,03/03/2020,2,0,0,1.068080153,41.6809,-71.5118,1,1,2,1.872518645,0,0,1,0,-10
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,04/03/2020,2,0,0,1.068080153,41.6809,-71.5118,1,1,2,1.872518645,0,0,1,0,-9
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,05/03/2020,2,0,0,1.068080153,41.6809,-71.5118,1,1,2,1.872518645,0,0,1,0,-8
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,06/03/2020,2,0,0,1.068080153,41.6809,-71.5118,1,1,2,1.872518645,0,0,1,0,-7
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,07/03/2020,3,0,0,1.068080153,41.6809,-71.5118,1,1,3,2.808777967,0,0,1,0,-6
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,08/03/2020,3,0,0,1.068080153,41.6809,-71.5118,1,1,3,2.808777967,0,0,1,0,-5
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,09/03/2020,3,0,0,1.068080153,41.6809,-71.5118,1,1,3,2.808777967,0,0,1,0,-4
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,10/03/2020,3,0,0,1.068080153,41.6809,-71.5118,1,1,3,2.808777967,0,0,1,0,-3
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,11/03/2020,5,0,0,1.068080153,41.6809,-71.5118,1,1,5,4.681296612,0,0,1,0,-2
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,12/03/2020,5,0,0,1.068080153,41.6809,-71.5118,1,1,5,4.681296612,0,0,1,0,-1
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,13/03/2020,14,0,0,1.068080153,41.6809,-71.5118,1,1,14,13.10763051,0,0,1,1,0
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,14/03/2020,20,0,0,1.068080153,41.6809,-71.5118,1,1,20,18.72518645,0,0,1,1,1
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,15/03/2020,20,0,0,1.068080153,41.6809,-71.5118,1,1,20,18.72518645,0,0,1,1,2
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,16/03/2020,21,0,0,1.068080153,41.6809,-71.5118,1,1,21,19.66144577,0,0,1,1,3
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,17/03/2020,23,0,0,1.068080153,41.6809,-71.5118,1,1,23,21.53396442,0,0,1,1,4
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,18/03/2020,33,0,0,1.068080153,41.6809,-71.5118,1,1,33,30.89655764,0,0,1,1,5
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,19/03/2020,44,0,0,1.068080153,41.6809,-71.5118,1,1,44,41.19541019,0,0,1,1,6
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,20/03/2020,54,0,0,1.068080153,41.6809,-71.5118,1,1,54,50.55800341,0,0,1,1,7
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,21/03/2020,66,0,0,1.068080153,41.6809,-71.5118,1,1,66,61.79311528,0,0,1,1,8
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,22/03/2020,83,0,0,1.068080153,41.6809,-71.5118,1,1,83,77.70952376,0,0,1,1,9
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,23/03/2020,106,0,0,1.068080153,41.6809,-71.5118,1,1,106,99.24348818,0,0,1,1,10
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,24/03/2020,124,0,0,1.068080153,41.6809,-71.5118,1,1,124,116.096156,0,0,1,1,11
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,25/03/2020,132,0,0,1.068080153,41.6809,-71.5118,1,1,132,123.5862306,0,0,1,1,12
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,26/03/2020,165,0,0,1.068080153,41.6809,-71.5118,1,1,165,154.4827882,0,0,1,1,13
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,27/03/2020,203,0,0,1.068080153,41.6809,-71.5118,1,1,203,190.0606425,0,0,1,1,14
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,28/03/2020,239,2,0,1.068080153,41.6809,-71.5118,1,1,237,223.7659781,0.008368201,0,0.991631799,1,15
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,29/03/2020,294,3,0,1.068080153,41.6809,-71.5118,1,1,291,275.2602408,0.010204082,0,0.989795918,1,16
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,30/03/2020,408,4,0,1.068080153,41.6809,-71.5118,1,1,404,381.9938036,0.009803922,0,0.990196078,1,17
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,31/03/2020,488,8,0,1.068080153,41.6809,-71.5118,1,1,480,456.8945494,0.016393443,0,0.983606557,1,18
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,01/04/2020,566,10,0,1.068080153,41.6809,-71.5118,1,1,556,529.9227765,0.017667845,0,0.982332155,1,19
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,02/04/2020,657,12,0,1.068080153,41.6809,-71.5118,1,1,645,615.1223749,0.01826484,0,0.98173516,1,20
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,03/04/2020,711,14,0,1.068080153,41.6809,-71.5118,1,1,697,665.6803783,0.019690577,0,0.980309423,1,21
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,04/04/2020,806,17,0,1.068080153,41.6809,-71.5118,1,1,789,754.6250139,0.021091811,0,0.978908189,1,22
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,05/04/2020,922,25,0,1.068080153,41.6809,-71.5118,1,1,897,863.2310953,0.027114967,0,0.972885033,1,23
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,06/04/2020,1082,27,0,1.068080153,41.6809,-71.5118,1,1,1055,1013.032587,0.024953789,0,0.975046211,1,24
Northern America,Northern America,United States,Rhode Island,US - Rhode Island,07/04/2020,1229,30,0,1.068080153,41.6809,-71.5118,1,1,1199,1150.662707,0.02441009,0,0.97558991,1,25
Northern America,Northern America,United States,South Carolina,US - South Carolina,07/03/2020,2,0,0,5.191090888,33.8569,-80.945,1,1,2,0.385275473,0,0,1,0,-8
Northern America,Northern America,United States,South Carolina,US - South Carolina,08/03/2020,2,0,0,5.191090888,33.8569,-80.945,1,1,2,0.385275473,0,0,1,0,-7
Northern America,Northern America,United States,South Carolina,US - South Carolina,09/03/2020,6,0,0,5.191090888,33.8569,-80.945,1,1,6,1.15582642,0,0,1,0,-6
Northern America,Northern America,United States,South Carolina,US - South Carolina,10/03/2020,7,0,0,5.191090888,33.8569,-80.945,1,1,7,1.348464157,0,0,1,0,-5
Northern America,Northern America,United States,South Carolina,US - South Carolina,11/03/2020,10,0,0,5.191090888,33.8569,-80.945,1,1,10,1.926377367,0,0,1,0,-4
Northern America,Northern America,United States,South Carolina,US - South Carolina,12/03/2020,12,0,0,5.191090888,33.8569,-80.945,1,1,12,2.311652841,0,0,1,0,-3
Northern America,Northern America,United States,South Carolina,US - South Carolina,13/03/2020,13,0,0,5.191090888,33.8569,-80.945,1,1,13,2.504290578,0,0,1,0,-2
Northern America,Northern America,United States,South Carolina,US - South Carolina,14/03/2020,19,0,0,5.191090888,33.8569,-80.945,1,1,19,3.660116998,0,0,1,0,-1
Northern America,Northern America,United States,South Carolina,US - South Carolina,15/03/2020,28,0,0,5.191090888,33.8569,-80.945,1,1,28,5.393856629,0,0,1,1,0
Northern America,Northern America,United States,South Carolina,US - South Carolina,16/03/2020,33,1,0,5.191090888,33.8569,-80.945,1,1,32,6.357045313,0.03030303,0,0.96969697,1,1
Northern America,Northern America,United States,South Carolina,US - South Carolina,17/03/2020,47,1,0,5.191090888,33.8569,-80.945,1,1,46,9.053973627,0.021276596,0,0.978723404,1,2
Northern America,Northern America,United States,South Carolina,US - South Carolina,18/03/2020,47,1,0,5.191090888,33.8569,-80.945,1,1,46,9.053973627,0.021276596,0,0.978723404,1,3
Northern America,Northern America,United States,South Carolina,US - South Carolina,19/03/2020,81,1,0,5.191090888,33.8569,-80.945,1,1,80,15.60365668,0.012345679,0,0.987654321,1,4
Northern America,Northern America,United States,South Carolina,US - South Carolina,20/03/2020,126,1,0,5.191090888,33.8569,-80.945,1,1,125,24.27235483,0.007936508,0,0.992063492,1,5
Northern America,Northern America,United States,South Carolina,US - South Carolina,21/03/2020,171,3,0,5.191090888,33.8569,-80.945,1,1,168,32.94105298,0.01754386,0,0.98245614,1,6
Northern America,Northern America,United States,South Carolina,US - South Carolina,22/03/2020,196,3,0,5.191090888,33.8569,-80.945,1,1,193,37.7569964,0.015306122,0,0.984693878,1,7
Northern America,Northern America,United States,South Carolina,US - South Carolina,23/03/2020,298,5,0,5.191090888,33.8569,-80.945,1,1,293,57.40604555,0.016778523,0,0.983221477,1,8
Northern America,Northern America,United States,South Carolina,US - South Carolina,24/03/2020,342,5,0,5.191090888,33.8569,-80.945,1,1,337,65.88210597,0.014619883,0,0.985380117,1,9
Northern America,Northern America,United States,South Carolina,US - South Carolina,25/03/2020,424,7,0,5.191090888,33.8569,-80.945,1,1,417,81.67840038,0.016509434,0,0.983490566,1,10
Northern America,Northern America,United States,South Carolina,US - South Carolina,26/03/2020,424,9,0,5.191090888,33.8569,-80.945,1,1,415,81.67840038,0.021226415,0,0.978773585,1,11
Northern America,Northern America,United States,South Carolina,US - South Carolina,27/03/2020,542,13,0,5.191090888,33.8569,-80.945,1,1,529,104.4096533,0.02398524,0,0.97601476,1,12
Northern America,Northern America,United States,South Carolina,US - South Carolina,28/03/2020,660,15,0,5.191090888,33.8569,-80.945,1,1,645,127.1409063,0.022727273,0,0.977272727,1,13
Northern America,Northern America,United States,South Carolina,US - South Carolina,29/03/2020,774,16,0,5.191090888,33.8569,-80.945,1,1,758,149.1016082,0.020671835,0,0.979328165,1,14
Northern America,Northern America,United States,South Carolina,US - South Carolina,30/03/2020,925,18,0,5.191090888,33.8569,-80.945,1,1,907,178.1899065,0.019459459,0,0.980540541,1,15
Northern America,Northern America,United States,South Carolina,US - South Carolina,31/03/2020,1083,22,0,5.191090888,33.8569,-80.945,1,1,1061,208.6266689,0.020313943,0,0.979686057,1,16
Northern America,Northern America,United States,South Carolina,US - South Carolina,01/04/2020,1293,26,0,5.191090888,33.8569,-80.945,1,1,1267,249.0805936,0.020108275,0,0.979891725,1,17
Northern America,Northern America,United States,South Carolina,US - South Carolina,02/04/2020,1554,31,0,5.191090888,33.8569,-80.945,1,1,1523,299.3590429,0.01994852,0,0.98005148,1,18
Northern America,Northern America,United States,South Carolina,US - South Carolina,03/04/2020,1700,34,0,5.191090888,33.8569,-80.945,1,1,1666,327.4841525,0.02,0,0.98,1,19
Northern America,Northern America,United States,South Carolina,US - South Carolina,04/04/2020,1917,40,0,5.191090888,33.8569,-80.945,1,1,1877,369.2865413,0.020865936,0,0.979134064,1,20
Northern America,Northern America,United States,South Carolina,US - South Carolina,05/04/2020,2049,44,0,5.191090888,33.8569,-80.945,1,1,2005,394.7147226,0.02147389,0,0.97852611,1,21
Northern America,Northern America,United States,South Carolina,US - South Carolina,06/04/2020,2232,48,0,5.191090888,33.8569,-80.945,1,1,2184,429.9674284,0.021505376,0,0.978494624,1,22
Northern America,Northern America,United States,South Carolina,US - South Carolina,07/04/2020,2417,51,0,5.191090888,33.8569,-80.945,1,1,2366,465.6054097,0.021100538,0,0.978899462,1,23
Northern America,Northern America,United States,South Dakota,US - South Dakota,10/03/2020,0,0,0,0.891940254,44.2998,-99.4388,1,1,0,0,0,0,0,0,-1
Northern America,Northern America,United States,South Dakota,US - South Dakota,11/03/2020,8,1,0,0.891940254,44.2998,-99.4388,1,1,7,8.969210619,0.125,0,0.875,1,0
Northern America,Northern America,United States,South Dakota,US - South Dakota,12/03/2020,8,1,0,0.891940254,44.2998,-99.4388,1,1,7,8.969210619,0.125,0,0.875,1,1
Northern America,Northern America,United States,South Dakota,US - South Dakota,13/03/2020,8,1,0,0.891940254,44.2998,-99.4388,1,1,7,8.969210619,0.125,0,0.875,1,2
Northern America,Northern America,United States,South Dakota,US - South Dakota,14/03/2020,9,1,0,0.891940254,44.2998,-99.4388,1,1,8,10.09036195,0.111111111,0,0.888888889,1,3
Northern America,Northern America,United States,South Dakota,US - South Dakota,15/03/2020,9,1,0,0.891940254,44.2998,-99.4388,1,1,8,10.09036195,0.111111111,0,0.888888889,1,4
Northern America,Northern America,United States,South Dakota,US - South Dakota,16/03/2020,10,1,0,0.891940254,44.2998,-99.4388,1,1,9,11.21151327,0.1,0,0.9,1,5
Northern America,Northern America,United States,South Dakota,US - South Dakota,17/03/2020,11,1,0,0.891940254,44.2998,-99.4388,1,1,10,12.3326646,0.090909091,0,0.909090909,1,6
Northern America,Northern America,United States,South Dakota,US - South Dakota,18/03/2020,11,1,0,0.891940254,44.2998,-99.4388,1,1,10,12.3326646,0.090909091,0,0.909090909,1,7
Northern America,Northern America,United States,South Dakota,US - South Dakota,19/03/2020,11,1,0,0.891940254,44.2998,-99.4388,1,1,10,12.3326646,0.090909091,0,0.909090909,1,8
Northern America,Northern America,United States,South Dakota,US - South Dakota,20/03/2020,14,1,0,0.891940254,44.2998,-99.4388,1,1,13,15.69611858,0.071428571,0,0.928571429,1,9
Northern America,Northern America,United States,South Dakota,US - South Dakota,21/03/2020,14,1,0,0.891940254,44.2998,-99.4388,1,1,13,15.69611858,0.071428571,0,0.928571429,1,10
Northern America,Northern America,United States,South Dakota,US - South Dakota,22/03/2020,21,1,0,0.891940254,44.2998,-99.4388,1,1,20,23.54417787,0.047619048,0,0.952380952,1,11
Northern America,Northern America,United States,South Dakota,US - South Dakota,23/03/2020,28,1,0,0.891940254,44.2998,-99.4388,1,1,27,31.39223717,0.035714286,0,0.964285714,1,12
Northern America,Northern America,United States,South Dakota,US - South Dakota,24/03/2020,30,1,0,0.891940254,44.2998,-99.4388,1,1,29,33.63453982,0.033333333,0,0.966666667,1,13
Northern America,Northern America,United States,South Dakota,US - South Dakota,25/03/2020,41,1,0,0.891940254,44.2998,-99.4388,1,1,40,45.96720442,0.024390244,0,0.975609756,1,14
Northern America,Northern America,United States,South Dakota,US - South Dakota,26/03/2020,46,1,0,0.891940254,44.2998,-99.4388,1,1,45,51.57296106,0.02173913,0,0.97826087,1,15
Northern America,Northern America,United States,South Dakota,US - South Dakota,27/03/2020,58,1,0,0.891940254,44.2998,-99.4388,1,1,57,65.02677699,0.017241379,0,0.982758621,1,16
Northern America,Northern America,United States,South Dakota,US - South Dakota,28/03/2020,68,1,0,0.891940254,44.2998,-99.4388,1,1,67,76.23829026,0.014705882,0,0.985294118,1,17
Northern America,Northern America,United States,South Dakota,US - South Dakota,29/03/2020,90,1,0,0.891940254,44.2998,-99.4388,1,1,89,100.9036195,0.011111111,0,0.988888889,1,18
Northern America,Northern America,United States,South Dakota,US - South Dakota,30/03/2020,101,1,0,0.891940254,44.2998,-99.4388,1,1,100,113.2362841,0.00990099,0,0.99009901,1,19
Northern America,Northern America,United States,South Dakota,US - South Dakota,31/03/2020,108,1,0,0.891940254,44.2998,-99.4388,1,1,107,121.0843434,0.009259259,0,0.990740741,1,20
Northern America,Northern America,United States,South Dakota,US - South Dakota,01/04/2020,129,2,0,0.891940254,44.2998,-99.4388,1,1,127,144.6285212,0.015503876,0,0.984496124,1,21
Northern America,Northern America,United States,South Dakota,US - South Dakota,02/04/2020,165,2,0,0.891940254,44.2998,-99.4388,1,1,163,184.989969,0.012121212,0,0.987878788,1,22
Northern America,Northern America,United States,South Dakota,US - South Dakota,03/04/2020,187,2,0,0.891940254,44.2998,-99.4388,1,1,185,209.6552982,0.010695187,0,0.989304813,1,23
Northern America,Northern America,United States,South Dakota,US - South Dakota,04/04/2020,212,2,0,0.891940254,44.2998,-99.4388,1,1,210,237.6840814,0.009433962,0,0.990566038,1,24
Northern America,Northern America,United States,South Dakota,US - South Dakota,05/04/2020,240,2,0,0.891940254,44.2998,-99.4388,1,1,238,269.0763186,0.008333333,0,0.991666667,1,25
Northern America,Northern America,United States,South Dakota,US - South Dakota,06/04/2020,288,4,0,0.891940254,44.2998,-99.4388,1,1,284,322.8915823,0.013888889,0,0.986111111,1,26
Northern America,Northern America,United States,South Dakota,US - South Dakota,07/04/2020,320,6,0,0.891940254,44.2998,-99.4388,1,1,314,358.7684248,0.01875,0,0.98125,1,27
Northern America,Northern America,United States,Tennessee,US - Tennessee,05/03/2020,1,0,0,6.889414967,35.7478,-86.6923,1,1,1,0.145150206,0,0,1,0,-10
Northern America,Northern America,United States,Tennessee,US - Tennessee,06/03/2020,1,0,0,6.889414967,35.7478,-86.6923,1,1,1,0.145150206,0,0,1,0,-9
Northern America,Northern America,United States,Tennessee,US - Tennessee,07/03/2020,1,0,0,6.889414967,35.7478,-86.6923,1,1,1,0.145150206,0,0,1,0,-8
Northern America,Northern America,United States,Tennessee,US - Tennessee,08/03/2020,3,0,0,6.889414967,35.7478,-86.6923,1,1,3,0.435450617,0,0,1,0,-7
Northern America,Northern America,United States,Tennessee,US - Tennessee,09/03/2020,3,0,0,6.889414967,35.7478,-86.6923,1,1,3,0.435450617,0,0,1,0,-6
Northern America,Northern America,United States,Tennessee,US - Tennessee,10/03/2020,7,0,0,6.889414967,35.7478,-86.6923,1,1,7,1.01605144,0,0,1,0,-5
